no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1000_rep0_dom.hs_fixed.txt
248	168210	m2	6532028	-0.0135621	0	p1	8403	8586	8403	0.395199	1001_rep4_dom.hs_fixed.txt
249	167188	m2	6836776	-0.0471035	0	p1	8353	8768	8353	0.165068	1001_rep4_dom.hs_fixed.txt
250	168936	m2	1759769	-0.000957302	0	p1	8438	8788	8438	0.0837521	1001_rep4_dom.hs_fixed.txt
251	160152	m2	6987863	-0.0323554	0	p1	8008	8799	8008	0.293005	1001_rep4_dom.hs_fixed.txt
252	162647	m2	7367035	-0.000368444	0	p1	8128	8833	8128	0.18052	1001_rep4_dom.hs_fixed.txt
253	171813	m2	6106158	-0.0305848	0	p1	8584	8849	8584	0.0312534	1001_rep4_dom.hs_fixed.txt
254	172722	m2	7500161	-0.017715	0	p1	8629	8889	8629	0.178695	1001_rep4_dom.hs_fixed.txt
255	175717	m2	2895447	-0.0222973	0	p1	8779	8904	8779	0.293971	1001_rep4_dom.hs_fixed.txt
256	174550	m2	4051661	-0.0139382	0	p1	8721	8920	8721	0.0569496	1001_rep4_dom.hs_fixed.txt
257	173369	m2	7763167	-0.00481546	0	p1	8662	8926	8662	0.127867	1001_rep4_dom.hs_fixed.txt
258	174785	m2	8348250	-0.00288788	0	p1	8732	8933	8732	0.102774	1001_rep4_dom.hs_fixed.txt
259	178781	m2	5854806	-0.00779852	0	p1	8929	9038	8929	0.0448941	1001_rep4_dom.hs_fixed.txt
260	175291	m2	6429858	-0.00834365	0	p1	8757	9039	8757	0.0865072	1001_rep4_dom.hs_fixed.txt
261	176752	m2	6923043	-0.00810697	0	p1	8830	9115	8830	0.230394	1001_rep4_dom.hs_fixed.txt
262	174874	m2	3171512	-0.0165887	0	p1	8737	9160	8737	0.303242	1001_rep4_dom.hs_fixed.txt
263	177120	m2	2751922	-0.0194139	0	p1	8847	9172	8847	0.162275	1001_rep4_dom.hs_fixed.txt
264	179290	m2	373314	-0.0108722	0	p1	8954	9196	8954	0.262371	1001_rep4_dom.hs_fixed.txt
265	174747	m2	3461893	-0.000451927	0	p1	8731	9200	8731	0.379925	1001_rep4_dom.hs_fixed.txt
266	172581	m2	9396638	-0.0329184	0	p1	8622	9256	8622	0.207796	1001_rep4_dom.hs_fixed.txt
267	177834	m2	8175086	-0.023217	0	p1	8881	9281	8881	0.0287153	1001_rep4_dom.hs_fixed.txt
268	180655	m2	3586513	-0.0246561	0	p1	9018	9305	9018	0.417391	1001_rep4_dom.hs_fixed.txt
269	180979	m2	3953373	-0.0170607	0	p1	9036	9305	9036	0.250121	1001_rep4_dom.hs_fixed.txt
270	184051	m2	6867225	-0.00147909	0	p1	9187	9386	9187	0.46288	1001_rep4_dom.hs_fixed.txt
271	181886	m2	4229783	-0.00393186	0	p1	9080	9391	9080	0.481608	1001_rep4_dom.hs_fixed.txt
272	180235	m2	4987781	-0.00180661	0	p1	8999	9405	8999	0.440249	1001_rep4_dom.hs_fixed.txt
273	180863	m2	9519263	-0.00631574	0	p1	9030	9417	9030	0.16301	1001_rep4_dom.hs_fixed.txt
274	182340	m2	8524803	-0.000167484	0	p1	9103	9418	9103	0.398599	1001_rep4_dom.hs_fixed.txt
275	185665	m2	7167747	-0.002652	0	p1	9269	9435	9269	0.459387	1001_rep4_dom.hs_fixed.txt
276	184715	m2	9496761	-0.00327229	0	p1	9221	9437	9221	0.240217	1001_rep4_dom.hs_fixed.txt
277	181108	m2	9941888	-0.0296419	0	p1	9043	9438	9043	0.0103035	1001_rep4_dom.hs_fixed.txt
278	174964	m2	9971373	-0.000376201	0	p1	8741	9438	8741	0.0821581	1001_rep4_dom.hs_fixed.txt
279	183965	m2	5006909	-0.0118972	0	p1	9182	9489	9182	0.0758515	1001_rep4_dom.hs_fixed.txt
280	183624	m2	5981039	-0.00377467	0	p1	9165	9629	9165	0.0557744	1001_rep4_dom.hs_fixed.txt
281	185434	m2	8834352	-0.0258685	0	p1	9258	9633	9258	0.110106	1001_rep4_dom.hs_fixed.txt
282	188600	m2	5235997	-0.00306701	0	p1	9412	9637	9412	0.251825	1001_rep4_dom.hs_fixed.txt
283	188980	m2	4432342	-0.0154856	0	p1	9429	9668	9429	0.220915	1001_rep4_dom.hs_fixed.txt
284	194032	m2	3343996	-0.00703711	0	p1	9678	9873	9678	0.120849	1001_rep4_dom.hs_fixed.txt
285	182541	m2	6286686	-0.00265458	0	p1	9112	9928	9112	0.369096	1001_rep4_dom.hs_fixed.txt
286	192434	m2	6308778	-0.0264684	0	p1	9600	9928	9600	0.190493	1001_rep4_dom.hs_fixed.txt
287	194651	m2	318017	-0.00623428	0	p1	9709	9949	9709	0.255369	1001_rep4_dom.hs_fixed.txt
288	195389	m2	2980450	-0.0132501	0	p1	9746	9950	9746	0.479971	1001_rep4_dom.hs_fixed.txt
289	197542	m2	8534775	-0.033923	0	p1	9851	9987	9851	0.0730807	1001_rep4_dom.hs_fixed.txt
no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1002_rep4_dom.hs_fixed.txt
0	613	m2	6405962	-0.000841314	0	p1	33	305	33	0.479816	1002_rep4_dom.hs_fixed.txt
1	1079	m2	4159282	-0.0157435	0	p1	57	470	57	0.279771	1002_rep4_dom.hs_fixed.txt
2	5816	m2	4071143	-0.0105469	0	p1	297	509	297	0.327365	1002_rep4_dom.hs_fixed.txt
3	5065	m2	5511948	-0.0259771	0	p1	261	512	261	0.2175	1002_rep4_dom.hs_fixed.txt
4	3411	m2	7339295	-0.0123591	0	p1	174	567	174	0.309032	1002_rep4_dom.hs_fixed.txt
5	1836	m2	8052534	-0.00945987	0	p1	95	586	95	0.339445	1002_rep4_dom.hs_fixed.txt
6	3364	m2	8519141	-0.0743878	0	p1	172	586	172	0.105946	1002_rep4_dom.hs_fixed.txt
7	9069	m2	6804582	-0.0192256	0	p1	459	647	459	0.254935	1002_rep4_dom.hs_fixed.txt
8	10671	m2	2155926	-0.0053367	0	p1	539	732	539	0.394684	1002_rep4_dom.hs_fixed.txt
9	10420	m2	767264	-0.00122263	0	p1	526	745	526	0.471195	1002_rep4_dom.hs_fixed.txt
10	7661	m2	9788153	-0.000776502	0	p1	387	767	387	0.481313	1002_rep4_dom.hs_fixed.txt
11	8904	m2	3935970	-0.00615655	0	p1	450	821	450	0.382313	1002_rep4_dom.hs_fixed.txt
12	12517	m2	7642866	-0.0186311	0	p1	633	941	633	0.258859	1002_rep4_dom.hs_fixed.txt
13	11884	m2	7671166	-0.00147881	0	p1	600	941	600	0.465575	1002_rep4_dom.hs_fixed.txt
14	13623	m2	7721973	-0.0105279	0	p1	686	941	686	0.327569	1002_rep4_dom.hs_fixed.txt
15	13921	m2	4955511	-0.0184007	0	p1	702	994	702	0.260412	1002_rep4_dom.hs_fixed.txt
16	15428	m2	4022376	-0.00244126	0	p1	776	1071	776	0.445608	1002_rep4_dom.hs_fixed.txt
17	21746	m2	9710009	-0.0182194	0	p1	1085	1211	1085	0.261647	1002_rep4_dom.hs_fixed.txt
18	16297	m2	7953637	-0.00614632	0	p1	819	1238	819	0.382463	1002_rep4_dom.hs_fixed.txt
19	15248	m2	8375591	-0.0123741	0	p1	767	1238	767	0.308889	1002_rep4_dom.hs_fixed.txt
20	19868	m2	5565644	-0.000779425	0	p1	993	1296	993	0.481245	1002_rep4_dom.hs_fixed.txt
21	19111	m2	6380123	-0.00969849	0	p1	957	1296	957	0.336718	1002_rep4_dom.hs_fixed.txt
22	18970	m2	7940405	-0.00894926	0	p1	950	1338	950	0.345432	1002_rep4_dom.hs_fixed.txt
23	22567	m2	2577098	-0.0042633	0	p1	1127	1378	1127	0.412145	1002_rep4_dom.hs_fixed.txt
24	21996	m2	9010069	-0.0141704	0	p1	1098	1396	1098	0.292651	1002_rep4_dom.hs_fixed.txt
25	25797	m2	2365732	-0.0126739	0	p1	1287	1460	1287	0.306055	1002_rep4_dom.hs_fixed.txt
26	22908	m2	212449	-0.044838	0	p1	1146	1496	1146	0.154231	1002_rep4_dom.hs_fixed.txt
27	24115	m2	852095	-0.00260906	0	p1	1206	1496	1206	0.442301	1002_rep4_dom.hs_fixed.txt
28	24116	m2	5505344	-0.00311986	0	p1	1206	1508	1206	0.432529	1002_rep4_dom.hs_fixed.txt
29	18337	m2	7560455	-0.00977051	0	p1	919	1510	919	0.335903	1002_rep4_dom.hs_fixed.txt
30	17853	m2	1388798	-0.00786452	0	p1	896	1549	896	0.358879	1002_rep4_dom.hs_fixed.txt
31	21756	m2	3799679	-0.0519816	0	p1	1086	1588	1086	0.138924	1002_rep4_dom.hs_fixed.txt
32	23847	m2	7381306	-0.00750767	0	p1	1192	1607	1192	0.363535	1002_rep4_dom.hs_fixed.txt
33	22438	m2	4461114	-0.0183455	0	p1	1120	1615	1120	0.260787	1002_rep4_dom.hs_fixed.txt
34	20805	m2	3323792	-0.0103669	0	p1	1040	1710	1040	0.329306	1002_rep4_dom.hs_fixed.txt
35	29449	m2	3478124	-0.0220426	0	p1	1475	1775	1475	0.237854	1002_rep4_dom.hs_fixed.txt
36	23170	m2	6232149	-0.00105565	0	p1	1159	1775	1159	0.474932	1002_rep4_dom.hs_fixed.txt
37	29687	m2	9395517	-0.000278934	0	p1	1486	1817	1486	0.493123	1002_rep4_dom.hs_fixed.txt
38	31726	m2	6005400	-0.0164479	0	p1	1589	1819	1589	0.274364	1002_rep4_dom.hs_fixed.txt
39	35877	m2	7297950	-0.00471869	0	p1	1795	1976	1795	0.404552	1002_rep4_dom.hs_fixed.txt
40	35305	m2	4171356	-0.00669774	0	p1	1769	2001	1769	0.374564	1002_rep4_dom.hs_fixed.txt
41	35167	m2	9247205	-0.00359443	0	p1	1762	2003	1762	0.423829	1002_rep4_dom.hs_fixed.txt
42	35980	m2	9293548	-0.00387148	0	p1	1800	2003	1800	0.41891	1002_rep4_dom.hs_fixed.txt
43	36423	m2	3370603	-0.00602888	0	p1	1821	2236	1821	0.384189	1002_rep4_dom.hs_fixed.txt
44	41453	m2	7695003	-0.00874364	0	p1	2075	2312	2075	0.347903	1002_rep4_dom.hs_fixed.txt
45	39089	m2	7991018	-0.0100724	0	p1	1955	2312	1955	0.332531	1002_rep4_dom.hs_fixed.txt
46	39713	m2	8353055	-0.0260659	0	p1	1987	2312	1987	0.21708	1002_rep4_dom.hs_fixed.txt
47	41868	m2	3399776	-0.00718499	0	p1	2095	2371	2095	0.36785	1002_rep4_dom.hs_fixed.txt
48	44428	m2	3810171	-0.0216019	0	p1	2226	2371	2226	0.240374	1002_rep4_dom.hs_fixed.txt
49	41396	m2	3910560	-0.0234565	0	p1	2072	2371	2072	0.230115	1002_rep4_dom.hs_fixed.txt
50	40349	m2	4103907	-0.0106699	0	p1	2018	2371	2018	0.326052	1002_rep4_dom.hs_fixed.txt
51	40979	m2	4391053	-0.00897974	0	p1	2048	2371	2048	0.345069	1002_rep4_dom.hs_fixed.txt
52	35862	m2	1418385	-0.0243207	0	p1	1794	2386	1794	0.225628	1002_rep4_dom.hs_fixed.txt
53	40931	m2	618086	-0.0192894	0	p1	2046	2454	2046	0.254521	1002_rep4_dom.hs_fixed.txt
54	41766	m2	1708744	-0.0249297	0	p1	2090	2454	2090	0.22257	1002_rep4_dom.hs_fixed.txt
55	38385	m2	1016833	-0.0314694	0	p1	1918	2607	1918	0.19429	1002_rep4_dom.hs_fixed.txt
56	48099	m2	1116902	-0.0106185	0	p1	2404	2607	2404	0.3266	1002_rep4_dom.hs_fixed.txt
57	35889	m2	1168899	-0.0110905	0	p1	1796	2607	1796	0.321642	1002_rep4_dom.hs_fixed.txt
58	45836	m2	1689801	-0.00497623	0	p1	2295	2621	2295	0.400381	1002_rep4_dom.hs_fixed.txt
59	40438	m2	3207356	-0.00922113	0	p1	2023	2621	2023	0.342218	1002_rep4_dom.hs_fixed.txt
60	48904	m2	176328	-0.00446846	0	p1	2443	2696	2443	0.408689	1002_rep4_dom.hs_fixed.txt
61	47404	m2	7295176	-0.0106184	0	p1	2368	2720	2368	0.326601	1002_rep4_dom.hs_fixed.txt
62	43639	m2	9190611	-0.00561281	0	p1	2184	2722	2184	0.39043	1002_rep4_dom.hs_fixed.txt
63	45820	m2	3248790	-0.0193019	0	p1	2294	2723	2294	0.254441	1002_rep4_dom.hs_fixed.txt
64	49700	m2	3548090	-0.0028961	0	p1	2485	2732	2485	0.436756	1002_rep4_dom.hs_fixed.txt
65	50075	m2	2241527	-0.00136409	0	p1	2503	2747	2503	0.468075	1002_rep4_dom.hs_fixed.txt
66	37854	m2	5310450	-0.00736562	0	p1	1894	2810	1894	0.365422	1002_rep4_dom.hs_fixed.txt
67	47414	m2	4712627	-0.00352126	0	p1	2369	2831	2369	0.425147	1002_rep4_dom.hs_fixed.txt
68	46430	m2	8416944	-0.0101646	0	p1	2322	2857	2322	0.331514	1002_rep4_dom.hs_fixed.txt
69	54731	m2	1723690	-0.0281694	0	p1	2733	2867	2733	0.207601	1002_rep4_dom.hs_fixed.txt
70	41949	m2	9395354	-0.0273567	0	p1	2099	2887	2099	0.211163	1002_rep4_dom.hs_fixed.txt
71	39925	m2	9466464	-0.0357648	0	p1	1997	2887	1997	0.179325	1002_rep4_dom.hs_fixed.txt
72	44553	m2	8721109	-0.00387328	0	p1	2232	2890	2232	0.418878	1002_rep4_dom.hs_fixed.txt
73	45592	m2	9032488	-0.012071	0	p1	2283	2890	2283	0.311808	1002_rep4_dom.hs_fixed.txt
74	53677	m2	3599842	-0.00366567	0	p1	2682	2912	2682	0.422553	1002_rep4_dom.hs_fixed.txt
75	52614	m2	4567395	-0.00439885	0	p1	2629	2912	2629	0.409855	1002_rep4_dom.hs_fixed.txt
76	53511	m2	8934231	-0.00922609	0	p1	2673	2931	2673	0.34216	1002_rep4_dom.hs_fixed.txt
77	55929	m2	4218153	-0.00318048	0	p1	2795	2940	2795	0.431398	1002_rep4_dom.hs_fixed.txt
78	54359	m2	4606686	-0.0144679	0	p1	2715	2940	2715	0.290125	1002_rep4_dom.hs_fixed.txt
79	56577	m2	8926956	-0.00891751	0	p1	2827	2977	2827	0.345811	1002_rep4_dom.hs_fixed.txt
80	56740	m2	2307480	-0.0282414	0	p1	2836	3024	2836	0.207291	1002_rep4_dom.hs_fixed.txt
81	56306	m2	7703649	-0.00787744	0	p1	2814	3115	2814	0.358713	1002_rep4_dom.hs_fixed.txt
82	47839	m2	7840188	-0.031938	0	p1	2391	3295	2391	0.192537	1002_rep4_dom.hs_fixed.txt
83	54207	m2	7262533	-0.00537457	0	p1	2708	3300	2708	0.394095	1002_rep4_dom.hs_fixed.txt
84	61750	m2	3384437	-0.00755785	0	p1	3084	3343	3084	0.362873	1002_rep4_dom.hs_fixed.txt
85	63063	m2	7462118	-0.0124189	0	p1	3147	3370	3147	0.308462	1002_rep4_dom.hs_fixed.txt
86	59704	m2	2330143	-0.0356721	0	p1	2984	3400	2984	0.179623	1002_rep4_dom.hs_fixed.txt
87	62532	m2	4927616	-0.00155981	0	p1	3122	3407	3122	0.463826	1002_rep4_dom.hs_fixed.txt
88	60224	m2	5028477	-0.0109971	0	p1	3009	3407	3009	0.322611	1002_rep4_dom.hs_fixed.txt
89	63447	m2	422112	-0.000337651	0	p1	3165	3525	3165	0.491699	1002_rep4_dom.hs_fixed.txt
90	69743	m2	2463137	-0.00321527	0	p1	3476	3705	3476	0.430751	1002_rep4_dom.hs_fixed.txt
91	61713	m2	9883107	-0.0153638	0	p1	3082	3787	3082	0.282775	1002_rep4_dom.hs_fixed.txt
92	64912	m2	8620127	-0.00332863	0	p1	3240	3792	3240	0.428658	1002_rep4_dom.hs_fixed.txt
93	64175	m2	3012960	-0.0194751	0	p1	3202	3816	3202	0.253324	1002_rep4_dom.hs_fixed.txt
94	68441	m2	2876572	-0.0082077	0	p1	3412	3824	3412	0.354513	1002_rep4_dom.hs_fixed.txt
95	67922	m2	8156912	-0.0216736	0	p1	3386	3847	3386	0.23996	1002_rep4_dom.hs_fixed.txt
96	62160	m2	9369731	-0.0132198	0	p1	3104	3865	3104	0.301025	1002_rep4_dom.hs_fixed.txt
97	68102	m2	9510187	-0.00278601	0	p1	3395	3865	3395	0.438866	1002_rep4_dom.hs_fixed.txt
98	62514	m2	9541503	-0.00175896	0	p1	3121	3865	3121	0.459581	1002_rep4_dom.hs_fixed.txt
99	68328	m2	5520974	-0.0349014	0	p1	3407	3879	3407	0.182145	1002_rep4_dom.hs_fixed.txt
100	73615	m2	4261631	-0.0104626	0	p1	3672	3919	3672	0.328272	1002_rep4_dom.hs_fixed.txt
101	60254	m2	1202542	-0.00111141	0	p1	3010	3952	3010	0.473677	1002_rep4_dom.hs_fixed.txt
102	67968	m2	1497358	-0.00394912	0	p1	3389	3952	3389	0.417552	1002_rep4_dom.hs_fixed.txt
103	73476	m2	2118623	-0.00235337	0	p1	3665	3965	3665	0.44736	1002_rep4_dom.hs_fixed.txt
104	70684	m2	2873875	-0.00448351	0	p1	3525	4052	3525	0.408438	1002_rep4_dom.hs_fixed.txt
105	69840	m2	4613710	-0.0066922	0	p1	3480	4071	3480	0.374641	1002_rep4_dom.hs_fixed.txt
106	79913	m2	1110925	-0.0406392	0	p1	3992	4124	3992	0.16491	1002_rep4_dom.hs_fixed.txt
107	76108	m2	3676404	-0.0165422	0	p1	3799	4195	3799	0.273656	1002_rep4_dom.hs_fixed.txt
108	76710	m2	7434710	-0.0188993	0	p1	3828	4313	3828	0.257074	1002_rep4_dom.hs_fixed.txt
109	80755	m2	9116319	-0.0103439	0	p1	4034	4437	4034	0.329556	1002_rep4_dom.hs_fixed.txt
110	84740	m2	9166575	-0.000375624	0	p1	4231	4437	4231	0.490783	1002_rep4_dom.hs_fixed.txt
111	88542	m2	3540550	-0.00704711	0	p1	4421	4656	4421	0.369725	1002_rep4_dom.hs_fixed.txt
112	93634	m2	2507581	-0.00179623	0	p1	4672	4811	4672	0.458795	1002_rep4_dom.hs_fixed.txt
113	88770	m2	2389087	-0.038395	0	p1	4433	4851	4433	0.171248	1002_rep4_dom.hs_fixed.txt
114	91662	m2	136088	-0.0246825	0	p1	4576	4914	4576	0.223801	1002_rep4_dom.hs_fixed.txt
115	92076	m2	352152	-0.0036838	0	p1	4597	4914	4597	0.42223	1002_rep4_dom.hs_fixed.txt
116	88102	m2	403026	-0.0096258	0	p1	4399	4914	4399	0.337544	1002_rep4_dom.hs_fixed.txt
117	85394	m2	5283155	-0.00854732	0	p1	4265	4943	4265	0.350296	1002_rep4_dom.hs_fixed.txt
118	91701	m2	4525976	-0.00639966	0	p1	4578	4966	4578	0.378793	1002_rep4_dom.hs_fixed.txt
119	88013	m2	4951937	-0.0111226	0	p1	4395	4966	4395	0.32131	1002_rep4_dom.hs_fixed.txt
120	94726	m2	5065536	-0.000177363	0	p1	4727	4966	4727	0.495605	1002_rep4_dom.hs_fixed.txt
121	76138	m2	9925007	-0.00355124	0	p1	3800	4968	3800	0.424606	1002_rep4_dom.hs_fixed.txt
122	95938	m2	668979	-0.00317564	0	p1	4789	4984	4789	0.431488	1002_rep4_dom.hs_fixed.txt
123	76091	m2	9471283	-0.00917214	0	p1	3798	5126	3798	0.342793	1002_rep4_dom.hs_fixed.txt
124	92025	m2	8780191	-0.00717519	0	p1	4594	5141	4594	0.367983	1002_rep4_dom.hs_fixed.txt
125	96048	m2	9167772	-0.00929957	0	p1	4794	5141	4794	0.341302	1002_rep4_dom.hs_fixed.txt
126	88261	m2	9634996	-0.00377561	0	p1	4408	5141	4408	0.420599	1002_rep4_dom.hs_fixed.txt
127	89868	m2	9694868	-0.0251752	0	p1	4489	5146	4489	0.22136	1002_rep4_dom.hs_fixed.txt
128	90594	m2	9720148	-0.00306769	0	p1	4526	5146	4526	0.433507	1002_rep4_dom.hs_fixed.txt
129	98376	m2	3040786	-0.0343747	0	p1	4911	5183	4911	0.183909	1002_rep4_dom.hs_fixed.txt
130	98644	m2	3948660	-0.00374546	0	p1	4924	5216	4924	0.421133	1002_rep4_dom.hs_fixed.txt
131	101208	m2	4418599	-0.0246041	0	p1	5056	5271	5056	0.224195	1002_rep4_dom.hs_fixed.txt
132	101616	m2	910388	-0.00901521	0	p1	5076	5280	5076	0.344647	1002_rep4_dom.hs_fixed.txt
133	102174	m2	3378579	-0.000730726	0	p1	5105	5297	5105	0.482376	1002_rep4_dom.hs_fixed.txt
134	105884	m2	1677404	-0.0101231	0	p1	5290	5464	5290	0.331971	1002_rep4_dom.hs_fixed.txt
135	102323	m2	7460920	-0.0205439	0	p1	5111	5477	5111	0.246646	1002_rep4_dom.hs_fixed.txt
136	107218	m2	8805786	-0.00876504	0	p1	5357	5486	5357	0.347644	1002_rep4_dom.hs_fixed.txt
137	104144	m2	9135770	-0.0142128	0	p1	5206	5518	5206	0.292288	1002_rep4_dom.hs_fixed.txt
138	107729	m2	4658142	-0.013544	0	p1	5383	5530	5383	0.298116	1002_rep4_dom.hs_fixed.txt
139	107797	m2	2641566	-0.0227951	0	p1	5387	5563	5387	0.233671	1002_rep4_dom.hs_fixed.txt
140	106017	m2	8167149	-0.00978787	0	p1	5297	5597	5297	0.335707	1002_rep4_dom.hs_fixed.txt
141	104623	m2	8303210	-0.00188145	0	p1	5229	5597	5229	0.457008	1002_rep4_dom.hs_fixed.txt
142	107574	m2	2472717	-0.0182362	0	p1	5375	5637	5375	0.261532	1002_rep4_dom.hs_fixed.txt
143	107186	m2	4057405	-0.00236202	0	p1	5355	5638	5355	0.447187	1002_rep4_dom.hs_fixed.txt
144	116345	m2	4649912	-0.00619821	0	p1	5809	5960	5809	0.381705	1002_rep4_dom.hs_fixed.txt
145	114788	m2	7638299	-0.0149308	0	p1	5732	5987	5732	0.28628	1002_rep4_dom.hs_fixed.txt
146	115640	m2	2261678	-0.00542207	0	p1	5774	6145	5774	0.393359	1002_rep4_dom.hs_fixed.txt
147	118931	m2	6487492	-0.00419602	0	p1	5941	6195	5941	0.413291	1002_rep4_dom.hs_fixed.txt
148	117967	m2	5804184	-0.0136208	0	p1	5893	6202	5893	0.297435	1002_rep4_dom.hs_fixed.txt
149	70485	m2	6710779	-0.0629769	0	p1	3514	6211	3514	0.120515	1002_rep4_dom.hs_fixed.txt
150	75300	m2	6772369	-0.034897	0	p1	3756	6211	3756	0.182159	1002_rep4_dom.hs_fixed.txt
151	103482	m2	7136260	-0.0165312	0	p1	5172	6213	5172	0.273739	1002_rep4_dom.hs_fixed.txt
152	121020	m2	7075299	-0.0251703	0	p1	6049	6220	6049	0.221384	1002_rep4_dom.hs_fixed.txt
153	122375	m2	7260717	-0.00209594	0	p1	6116	6250	6116	0.452572	1002_rep4_dom.hs_fixed.txt
154	123335	m2	4735510	-0.00181499	0	p1	6162	6324	6162	0.4584	1002_rep4_dom.hs_fixed.txt
155	123617	m2	7808203	-0.00187114	0	p1	6176	6356	6176	0.457224	1002_rep4_dom.hs_fixed.txt
156	118262	m2	8230049	-0.0124299	0	p1	5907	6356	5907	0.308358	1002_rep4_dom.hs_fixed.txt
157	121133	m2	7607636	-0.0193275	0	p1	6054	6365	6054	0.254275	1002_rep4_dom.hs_fixed.txt
158	120522	m2	1524907	-0.00314935	0	p1	6022	6502	6022	0.431978	1002_rep4_dom.hs_fixed.txt
159	124945	m2	1583926	-0.00616949	0	p1	6245	6502	6245	0.382124	1002_rep4_dom.hs_fixed.txt
160	125847	m2	2138568	-0.00170266	0	p1	6289	6644	6289	0.460773	1002_rep4_dom.hs_fixed.txt
161	128480	m2	3844923	-0.00145656	0	p1	6420	6656	6420	0.466058	1002_rep4_dom.hs_fixed.txt
162	122144	m2	5955816	-0.0266916	0	p1	6105	6680	6105	0.214171	1002_rep4_dom.hs_fixed.txt
163	125202	m2	6105726	-0.0201596	0	p1	6256	6680	6256	0.249007	1002_rep4_dom.hs_fixed.txt
164	128481	m2	8436721	-0.0144877	0	p1	6420	6680	6420	0.289958	1002_rep4_dom.hs_fixed.txt
165	125201	m2	8200933	-0.0165818	0	p1	6256	6696	6256	0.27336	1002_rep4_dom.hs_fixed.txt
166	127753	m2	8140616	-0.00900361	0	p1	6386	6711	6386	0.344785	1002_rep4_dom.hs_fixed.txt
167	120807	m2	1829590	-0.0192937	0	p1	6037	6738	6037	0.254494	1002_rep4_dom.hs_fixed.txt
168	129221	m2	9514822	-0.010013	0	p1	6456	6764	6456	0.333189	1002_rep4_dom.hs_fixed.txt
169	131587	m2	9736926	-0.00507526	0	p1	6571	6764	6571	0.398799	1002_rep4_dom.hs_fixed.txt
170	134660	m2	5719439	-0.000619098	0	p1	6723	7014	6723	0.484987	1002_rep4_dom.hs_fixed.txt
171	133511	m2	7611760	-0.00440174	0	p1	6666	7032	6666	0.409807	1002_rep4_dom.hs_fixed.txt
172	133276	m2	4116905	-0.00582325	0	p1	6654	7036	6654	0.387248	1002_rep4_dom.hs_fixed.txt
173	131876	m2	1755505	-0.000671023	0	p1	6587	7039	6587	0.483769	1002_rep4_dom.hs_fixed.txt
174	134898	m2	5998951	-0.000773166	0	p1	6735	7062	6735	0.48139	1002_rep4_dom.hs_fixed.txt
175	137725	m2	9048393	-0.0393107	0	p1	6876	7076	6876	0.168604	1002_rep4_dom.hs_fixed.txt
176	134767	m2	6489493	-0.0139979	0	p1	6728	7111	6728	0.294135	1002_rep4_dom.hs_fixed.txt
177	131220	m2	6525131	-0.0232242	0	p1	6553	7111	6553	0.231352	1002_rep4_dom.hs_fixed.txt
178	118926	m2	1444415	-0.0259279	0	p1	5941	7112	5941	0.217732	1002_rep4_dom.hs_fixed.txt
179	132506	m2	521769	-0.0141126	0	p1	6616	7187	6616	0.293147	1002_rep4_dom.hs_fixed.txt
180	136691	m2	9224265	-0.0253471	0	p1	6825	7229	6825	0.220521	1002_rep4_dom.hs_fixed.txt
181	138934	m2	8114857	-0.0027947	0	p1	6936	7245	6936	0.438699	1002_rep4_dom.hs_fixed.txt
182	139300	m2	8751649	-0.0183592	0	p1	6955	7245	6955	0.260694	1002_rep4_dom.hs_fixed.txt
183	139783	m2	320543	-0.0136002	0	p1	6979	7303	6979	0.297618	1002_rep4_dom.hs_fixed.txt
184	128427	m2	6966046	-0.00293356	0	p1	6418	7313	6418	0.436042	1002_rep4_dom.hs_fixed.txt
185	140018	m2	6588069	-0.0668488	0	p1	6992	7322	6992	0.115143	1002_rep4_dom.hs_fixed.txt
186	137389	m2	3327302	-0.0116854	0	p1	6860	7350	6860	0.315603	1002_rep4_dom.hs_fixed.txt
187	137146	m2	3347424	-0.011467	0	p1	6848	7350	6848	0.317793	1002_rep4_dom.hs_fixed.txt
188	139991	m2	3646932	-0.00465907	0	p1	6990	7350	6990	0.40553	1002_rep4_dom.hs_fixed.txt
189	142366	m2	4159206	-0.00182635	0	p1	7110	7356	7110	0.458162	1002_rep4_dom.hs_fixed.txt
190	143144	m2	4183694	-0.0231303	0	p1	7150	7356	7150	0.231856	1002_rep4_dom.hs_fixed.txt
191	141022	m2	7271924	-0.00855328	0	p1	7044	7356	7044	0.350223	1002_rep4_dom.hs_fixed.txt
192	145439	m2	7421568	-0.0158861	0	p1	7265	7396	7265	0.27866	1002_rep4_dom.hs_fixed.txt
193	139074	m2	1658247	-0.0226422	0	p1	6943	7423	6943	0.234509	1002_rep4_dom.hs_fixed.txt
194	141541	m2	23963	-0.0366754	0	p1	7068	7442	7068	0.176443	1002_rep4_dom.hs_fixed.txt
195	143570	m2	5522454	-0.00143991	0	p1	7173	7479	7173	0.46642	1002_rep4_dom.hs_fixed.txt
196	143010	m2	5901396	-0.00280068	0	p1	7143	7479	7143	0.438583	1002_rep4_dom.hs_fixed.txt
197	140250	m2	6131293	-0.0305674	0	p1	7005	7479	7005	0.197756	1002_rep4_dom.hs_fixed.txt
198	148591	m2	3008365	-0.0108168	0	p1	7421	7624	7421	0.324498	1002_rep4_dom.hs_fixed.txt
